Time,Raw_AccX,Denoised_AccX,Raw_AccY,Denoised_AccY,Raw_AccZ,Denoised_AccZ
0.0,0.0523181969866638,-0.2205781449620789,-0.0501790657621921,-1.9573716895684072,0.8480502958296412,-0.0032976460318140236
0.1,-0.033697370761597,-0.23365251838512185,0.8454923742973139,-1.9335448662658552,1.0582122875642572,-0.01253122772511874
0.2,0.3079395766501053,-0.22998339728765077,1.5688881101179943,-1.813098789583176,1.1724794034318815,-0.0186892225670321
0.3,0.4380156592571448,-0.2095707816696656,2.3937875956898567,-1.59603345952037,1.0053522241139108,-0.021771630557554104
0.4,0.4220195281941185,-0.17241467153116635,3.0826658321552447,-1.2823488760774366,1.014649262483958,-0.021778451696684745
0.5,0.5750570932780585,-0.11851506687215337,4.192517419379387,-0.872045039254378,1.1205587054329655,-0.0187096859844241
0.6000000000000001,0.574704680962361,-0.04261666799335047,4.722332585534718,-0.30274642092954107,1.0431082255213535,-0.008628998974508247
0.7000000000000001,0.8136211330903771,0.05022833148055228,5.614752106421342,0.3442064144882603,1.1250381253843686,0.00415113820562741
0.8,1.1238108566913492,0.1527492220815113,6.519811222789181,1.027660549462522,1.2654206083709263,0.011311072083195876
0.9,1.1662750799347854,0.2634651572947556,7.3313247580436975,1.7379232719667352,1.135981904933563,0.020035349224059806
1.0,1.1324040469296062,0.3729823409958889,8.087515227888357,2.4663070158168763,1.0791586253972223,0.02301526322211652
1.1,1.3666469191989166,0.48109015026952395,8.754492747644877,3.21575529671652,1.1955586870692696,0.02518737195028655
1.2000000000000002,1.3639104021466173,0.5847417744162183,9.655566311989444,3.9749670150851184,1.0366068772678667,0.032687554495980924
1.3,1.4580980501370722,0.6893584461619918,10.403018575078598,4.732885947752635,0.9706777372262078,0.05042137815082858
1.4,1.6499845761707317,0.8045641754569315,11.22156825316906,5.496838393494842,1.4470885996899685,0.07295187902441402
1.5,1.7525811256466766,0.9212903376447719,11.99652323040456,6.27245689155464,1.2796861116381404,0.09758934149103818
1.6,2.174965195536167,1.038913746501959,12.774523191864192,7.05138970387501,1.1601862045555198,0.12168155199290143
1.7000000000000002,1.992861423668682,1.1600061698501052,13.46576364894776,7.829009258835118,1.2796455256234105,0.13691387749276696
1.8,2.075121040952192,1.2785820911126082,14.428110510910374,8.612333269341468,1.4518546654915925,0.14347928486599318
1.9,2.0534027782380564,1.3951144958622081,15.172141200393888,9.39705283728637,1.1401623946399384,0.1486935741900045
2.0,2.5113127129951125,1.5090419116065295,15.885477224700788,10.185204111295153,1.1443299464505765,0.14938422048574546
2.1,2.3895239980683147,1.6208463243164437,16.725038638396768,10.98402924193309,1.1771026461906604,0.15520080110797263
2.2,2.6580231833605428,1.7365578519924574,17.65273989195359,11.785339795992922,1.348205534864482,0.16863842743607127
2.3000000000000003,2.720303615092305,1.8584106372869669,18.291673597067224,12.590707626061764,1.4584816869105526,0.18975192788959244
2.4000000000000004,2.87070007050436,1.981645413110297,19.252542417753865,13.402388657503007,1.4486386551751758,0.21264985196966427
2.5,2.918109553199208,2.1055206693224666,20.10772009051682,14.215271564639473,1.341499057765976,0.23583902640272902
2.6,3.13071115983674,2.230555169725861,20.74012844778836,15.02637584575817,1.379562842005699,0.25705849651073587
2.7,3.274688746107043,2.353028873469394,21.7402639533311,15.831942635830682,1.2597916574494454,0.2719769530738101
2.8000000000000003,3.322633525292052,2.477444678808603,22.382420708819502,16.632357296129605,1.5006512639639595,0.2837576144175047
2.9000000000000004,3.5828511702425274,2.602928041672664,23.143357398520624,17.42820539513055,1.593946152825588,0.2935451786084814
3.0,3.474862697785873,2.728045425129717,24.088895324737734,18.226394191379,1.4344023449188446,0.3007108907067212
3.1,3.746514149428623,2.8524509852526823,24.6771686002978,19.024196660692777,1.3102051154241392,0.30515553590010364
3.2,3.928920549828396,2.978452193636622,25.61001198655168,19.81570006684975,1.4269868908665846,0.3080339022198549
3.3000000000000003,3.917263661652599,3.1000451888429827,26.48786696368187,20.613354633794366,1.2928858516505723,0.31056174440567635
3.4000000000000004,4.1309898444882815,3.219469260379978,27.182630295455382,21.41074331926454,1.4546539279141228,0.31390540132778555
3.5,4.278041295328401,3.339961933711847,27.92554049978003,22.208214549083372,1.4066056216479648,0.3179839767397408
3.6,4.249446394622452,3.453837052968697,28.724264285673577,23.015194944281717,1.4240264444910855,0.3228064911168894
3.7,4.334030316613482,3.5628053510670665,29.728595889807664,23.811385834475733,1.3754941909951393,0.32460727550977597
3.8,4.582970005268382,3.67990303571924,30.312525637802164,24.617102944623923,1.5438969009803056,0.3263823831994933
3.9,4.662102633606447,3.79964795401379,31.332159271830346,25.41977153981069,1.3204264799038563,0.3289306361345008
4.0,4.758959143616671,3.9264607953712822,31.974383297086423,26.227119702525258,1.4822327338505,0.3318683905857549
4.1000000000000005,4.961007751294243,4.059611168965158,32.77685619070517,27.043343150842034,1.3157951641535413,0.34067763536113316
4.2,5.166349797560944,4.194060554797446,33.673971226910936,27.85721369040267,1.5630507555251616,0.3555206185242279
4.3,5.241934100039109,4.324618707957321,34.38684685597936,28.667778620462784,1.6143526760865066,0.37416795173927353
4.4,5.283934010761901,4.4511790433688185,35.15595914966395,29.460844995290152,1.641452544300931,0.3948008569240386
4.5,5.450339131717511,4.575589872907768,36.041237467179016,30.213579777091894,1.4588514913692492,0.41756144733405115
4.6000000000000005,5.487913432720032,4.782508444572084,36.94409374990486,31.57974049460382,1.5576723687914624,0.44624865705546557
4.7,5.76535148521834,4.919347608232086,37.45165795963877,32.48360627534258,1.5830465974781425,0.46564493712117017
4.800000000000001,5.831151257599312,4.891633719090702,38.29650795468172,32.30159326750509,1.547952065518801,0.46667448689769586
4.9,5.858139781875771,4.648018603843974,39.02966535811278,30.682784705975592,1.5840736532623307,0.44483293938311164
5.0,5.857306951378343,4.1860973319702826,39.89162609228675,27.636280489457413,1.6696429025136004,0.3987660615674332
5.1000000000000005,0.0828516765918301,3.54060716524491,-0.1095977717017367,23.39936539377947,0.9118594147040706,0.3341316668455857
5.2,0.0644058003902301,2.7745195088916974,-0.1169800773289544,18.37171179938754,1.054367676243212,0.2531973508087171
5.300000000000001,-0.0583036027790846,1.9716059515296827,0.0308033694234732,13.092679942136717,1.0914856881197554,0.16307718572946156
5.4,-0.0290814144698554,1.223178886715464,0.0339936601879757,8.178070041863517,0.911870567236181,0.07664959572054776
5.5,0.0060060510911541,0.6333938796804278,-0.0100931504405768,4.2798156169091905,0.944626745244164,0.007187117977828778
5.6000000000000005,-0.0764304800484278,0.29673003502532713,-0.1338708030156668,2.073767585940992,0.8792752548577444,-0.03618311460268248
5.7,0.0228687492973568,0.05970248311840152,0.218200327254695,0.49443193957407133,0.9067518410879736,-0.06337591622985676
5.800000000000001,0.0896816619092595,-0.11188498975518685,0.1417668549931947,-0.6233555536776998,1.0358254620041074,-0.07938300359578668
5.9,-0.0692825126623176,-0.2375354188136956,-0.103526131641419,-1.4429791363725541,0.9304204778667544,-0.08411353598322158
6.0,-0.0850371055432589,-0.33165223488381246,0.012967271070982,-2.0496325974545853,1.0303422820973314,-0.08031269071817929
6.1000000000000005,-0.0248320062368851,-0.40050465004540636,-0.0756084663258722,-2.5013813906904607,1.0007149722482516,-0.07204357164152186
6.2,0.0545184264301454,-0.450005020258027,-0.0822411909019942,-2.835373862385161,1.1215011289078411,-0.06432871890315425
6.300000000000001,-0.1300117938798642,-0.4837934284490818,-0.2248976370431043,-3.0785773546005393,1.0733452630058564,-0.05917870017568921
6.4,-0.117363357657051,-0.5068379878356274,-0.1743882506405302,-3.2494381501386522,0.9298606548216544,-0.05629441551904878
6.5,-0.0162132788042114,-0.5203648908677463,-0.1153313918943246,-3.367583517156702,1.1132242938395638,-0.05618522060555328
6.6000000000000005,0.0674060829787365,-0.5260138157540866,0.1214652045970504,-3.4472994377212025,0.9668825305649807,-0.06056943834229486
6.7,0.0165582238301425,-0.529094007303557,0.2080924479488175,-3.5032863872287474,0.9770412632070252,-0.06703510452574132
6.800000000000001,-0.0255573984787497,-0.5334639272093411,0.0212002171288811,-3.5417510068237066,0.9675940670568338,-0.07276172470047562
6.9,0.0616093296543166,-0.5369095252953351,-0.1578708583317024,-3.5675780233817482,1.0550451570509007,-0.07433797388905532
7.0,-0.0380701011520416,-0.5396335097086964,-0.0516958490101151,-3.585103628858561,1.0891248925580308,-0.07012441239851816
7.1000000000000005,0.0060582764643629,-0.5447583612255964,-0.0632690601760023,-3.5961599108779856,0.9080574637184452,-0.06188150145145935
7.2,-0.0124146205305517,-0.5486902101629229,0.047476819849235,-3.6010281396935153,0.906295211996152,-0.05078027227559554
7.300000000000001,-0.0085415400829531,-0.5467550391661535,0.0627262469509908,-3.6018172422093793,1.1441678174058167,-0.03768743950761647
7.4,0.1386124700989184,-0.5408140996334909,0.0286018403248963,-3.599958315102712,1.0509792806550864,-0.026243576749018935
7.5,0.1476292912110473,-0.5331265534226518,0.1335563112719805,-3.5991443283866476,1.1098592013459254,-0.01715851782522648
7.6,-0.1014400991775255,-0.5234795464294991,-0.2317577247435664,-3.600878639606974,1.010733327559964,-0.013041130972262744
7.7,-0.0296908120144342,-0.5150576265097357,0.0370841806268334,-3.607119853365943,1.027475419492116,-0.017947965973487606
7.800000000000001,0.0620383350304077,-0.5112007549848814,-0.0761849284410755,-3.614796393704502,1.1589844516606878,-0.02989055502390678
