Time,AccX,AccY,AccZ
0.0,-0.019276133717468363,-0.015981293230152755,1.0196456482671272
0.1,0.03751598782528228,-0.010118998837855308,1.0179910481757617
0.2,0.07381122906419232,0.01561184957984673,1.0037192258532843
0.30000000000000004,0.13532544929134105,0.004917098821056473,0.9950155575093754
0.4,0.16530920341297517,0.019920482811530024,0.9994686622497566
0.5,0.19251376798203945,-0.007790435708922223,0.9992097001838587
0.6000000000000001,0.24269601764670576,-0.009374477917796446,1.0038360411970884
0.7000000000000001,0.2856517645737372,0.028355505888184016,1.0266234706609803
0.8,0.3582151308037859,0.011314283872197366,0.9842724008071707
0.9,0.37294157878374495,-0.032428192666830426,0.9896884078205799
1.0,0.41099320282150564,0.011376216375343287,0.97381656651644
1.1,0.4301903533794961,-0.014240669571075764,1.0124077789604509
1.2000000000000002,0.4634650310359126,-0.0015443093983996577,0.9680074133010454
1.3,0.5016474415352108,-0.004352111709288375,0.9897891338904752
1.4000000000000001,0.5683663821681396,0.0077275044218567,0.9819902944221572
1.5,0.592751832556108,-0.021284486485591662,1.03035597634783
1.6,0.631331956066014,0.01706808631155867,0.9657142566358631
1.7000000000000002,0.6647736440306321,-0.0003952871769250832,1.0062747702739658
1.8,0.6900841809250173,-0.01828728060915669,1.001841228591804
1.9000000000000001,0.7627150866993758,-0.01229714098278,1.009823834751821
2.0,0.7873772926955898,-0.027296204188244366,0.9786150340932102
2.1,0.8192917348185481,0.004239825016008107,0.987975069017405
2.2,0.8892608338152764,0.018307411716243168,0.9871285952563187
2.3000000000000003,0.9353180612078446,0.0100538593392273,1.0324196135160517
2.4000000000000004,0.9548918626966711,-0.012651382447375813,1.0175458453404858
2.5,0.9430001187993672,0.022800336427534113,0.9879626664893398
2.6,1.0517543848652144,-0.028582258024077406,0.9840678588136276
2.7,1.0793613550388699,0.0480221155794227,0.9858524361764021
2.8000000000000003,1.1284547749085523,-8.134064530433588e-05,0.9979519390410835
2.9000000000000004,1.1879176438892523,0.0538937402287383,0.9998495197470905
3.0,1.230426252628074,0.00689997249033127,1.0034152541488588
3.1,1.2653918552562853,0.00029045521225656016,0.9525956377284017
3.2,1.2672571233441896,0.0022806491554981,1.001838083642935
3.3000000000000003,1.3364599625726457,0.007693440211930957,1.0104236284168877
3.4000000000000004,1.3498311502665419,0.0022846259790060804,0.9753524336977247
3.5,1.3695949061671386,-0.010042306412911706,1.0030256166900513
